Name;Phone;Email
Chalupa v pohádce (7171);606535788;
Chalupa Ořechov (21146);722657170 | 606609809;
Penzion Lumis (16687);+420720496999;
Chata Kovářová (19354);724765321 | 602942114;
Horská Chata Mamut (2184);+420734306280;
Pronájem chaty (914);+420602170225;
Zemljanka v lese (18239);730967438;
Stodola (19854);601505210 | 608883892;
Nádraží (16282);;
Beskýdek IV (15493);777141199;
Chatička na Labi (2473);724063305;
Vila na Vyhlídce (3079);737542250;
Chata U Selské rokle (10170);+420602207874;
Chalupa k pronájmu (6247);723888507;
Chata na Orliku (7162);728925985 | 774966218;
Chaloupky Tu & Tady (18185);736268846;
Chalupa U Maňouse (6234);606239808;
Statek Široký Důl (12708);739083179;
Chata U Černé Kočky (12081);777943459;
Chalupa k pronájmu (3605);731609791;
Apartmány Moravice (9611);730514990;
Chalupa Celnice (3558);723819905 | 724603105;
Chata Oáza klidu Hluboče (15412);604379022 | 604151975;
Astronomova Chalupa (882);+447494206476;
Blokki v lese (18723);777123470;
Chalupa Maruška (1022);732465464 | 777718605;
Villa Zavadilka (17216);607631116;
Chalupa Miloš (3917);603831943;
Chata Juta (45);777717943 | 733489486;
Chata U dědka (3022);737217653;
Dřevěnice (21699);+421948236858 | +420731239022;
Chata Lupěnburg (15658);605760401;
Chatky U lesa (12631);739015492;
Chata Nola Slapy (21240);603578326;
Chata U Honzy (3806);774202816 | 725014872;
Relax na Hracholuskách (12643);774694353;
Chata Vysočina (8985);774688661;
Duškovic ubytování (13498);+420775303983;
RD Vilémovice 139 (21800);721227552;
Chalupy Pod šenkem (8523);777237503 | 604658218;
Ubytování u Halešů (7831);608436942 | 606039997;
Apartmány U Zajíců (17933);605452001;
MASØN Jakubovice (16189);739789128 | 605374617;
Beskyd Love (22055);731044494;
Chalupy a apartmány ABJ Kraličák - Hynčice pod Sušinou (5481);777763887 | 730156502;
Chaty pod sjezdovkou (8759);777231608;
Chalupa Emilka (9382);737628596 | 605155603;
Usedlost Hockehof (1518);777165124;
Chaty ve Ski/relax Avalanche (7426);777946855;
Chalupa Lichtenberg (10676);734534655;
Chalupa Zlaťák (4361);737117690 | 736673073;
Ubytování Valentovi (13774);+420602126282;
Chalupa Pod Bukem (3581);+420721968749 | +420602952539;
Apartmán u Potůčku (14140);731257671 | 732200495;
Chaloupka u Pekařů (16887);720315180;
Chalupa Šumava (8268);728194735 | 775945122;
Chalupa na Truskách (19724);703657919;
Chata nad Podolským mostem (21109);;
Chata Údolíčko (11789);602349528 | 604791297;
Chalupa u Marušky (18431);736458459;
Pronájem chalupy (3229);737797089;
Chalupa Lázeňka (21990);727990630;
Chalupa k pronájmu (1560);736645091;
Můj rodný dům (19209);775717355;
Chata Řeka (10793);+420777223406 | +420608215181;
Chata Dvořiště (5424);+420773254938;
Chalupa Nový Hrádek (9548);605181770;
Chalupa Růžovák (10671);778424194;
Maringotka u rybníka (15273);777840015 | 728764187;
Wellness roubenka JaRo (18923);776732487 | 724726083;
Roubenka U Smrku (17556);604896416;
Domeček Javořinka (21809);775997629;
Mobilní domy (4634);602528058;
Továrna na splněné sny - rybaření - glamping (2378);728144574 | 728761801;
Bohemian Homes Romantika pro 2 (13572);+420702046321 | 601383876;
Chatka Borůvka u Máchova Jezera (1010);777768646 | 608176624;
Chata Johannka (9133);604828015;
Chalupa Kunějovské samoty (2480);775940320;
Penzion Johannes (5933);731625715;
Chalupa k pronájmu (5290);606391443;
Chalupa Vojta (10993);739638319;
Chalupa Pumberka Ptačí ostrovy (12345);603450430;
Chalupa Borovanské baroko (15760);;
Chaloupka V Podlesí (13074);737396152;
Roubenky (12265);723433101 | 732306690;
Chata u totemu (15080);777866331 | 606709129;
Chata k pronájmu (7965);777320483;
Penzion Mikulčin vrch (21899);+420777611495;
Hotel ALDO (2756);778202022 | 775585105;
Krakonošova stodola (15351);608738331;
Domek v Mlýnku (4044);734509755;
Statek U Pepíka (2940);605348214;
Chalupa u Solařů (8053);602964396;
Chalupa u Martina (13368);739417233;
Wellness chata Labská (9714);773968246;
Chata Sofie (3015);721808818;
Chalupa Mates (6067);499435245 | 605292161;
Vinařská usedlost (397);777764534;
Chata k dispozici k celoročnímu pronájmu (2186);776641285;
Slunečnice - ubytování u Třeboně (8954);775196056;
Chata na Zbojskej (21518);+421918970999 | +421904956695;
Chalupa U zvědavý kozy (10397);773504790;
Chata Raťák (15880);777307295;
Chata Nad vodou (12596);774262511;
Chaloupka u lesa (21852);+420777224930 | +420731640675;
Ubytování v soukromí U-Milana (14073);606385592 | 723126790;
Chalupa v Orlickém Záhoří (21947);602240094;
Chalupa U Kolejí (9032);737995600;
Chalupa Škutina (21101);773220388;
Chata Veronika (21297);777846866;
Chalupa k pronájmu (4222);606619864;
Chata Pohádka (15693);721454464;
Chata Monika - Adršpach (6201);774614545;
Bungalow (3968);607159293 | 774979209;
Chata Na prahu lesa (22030);602368151 | 731642445;
Chalupa k pronájmu (7505);736160497 | 608252875;
Apartmány Pavel (8727);777803359;
Chata Landštejn (9492);722182979 | 725038389;
Chata u Luhačovické přehrady (14460);731117943 | 736217241;
Nad konírnou (21332);601276206 | 734753980;
Pronájem rodinného domu (765);777669728;
Chaloupka u Lenky (6142);604867517 | 724172104;
Chalupa k pronájmu (9321);731495041;
Chatka Pod trnkovým stromem (14054);775281312;
Penzion u sousedů (7678);606655233;
Jupiter wellness (2472);733120972;
Wellness chalupa Solběnka (9677);737557360;
Chalupa pod lipenskou hrází (14587);605222261;
Ubytování u Lednice (15355);777289920;
Ubytování Lea (15085);604356176;
Vila Pasečná - Lipno (5525);775906009;
Chalupa na Leskové (6096);731050175;
Chalupa Mařenka (8382);608216868;
Skalní chata Valentýna (16618);776829099 | 733728824;
Vila Pikovice (18606);733593523 | 728409608;
Chalupa U Šupíků (13838);724621321 | 777878878;
Apartmán sklep Jakub (13568);775792278;
Sklep Sofie (6174);+420775792278;
Chata v pekle (9789);776118912 | 777118918;
Chalupa Pod hradem (9978);732578326 | 736705056;
Chata u lesa (6800);491114140 | 775024250;
Vila v Jeseníkách (5427);608241269;
Chalette Jasan (16251);774587787;
Chaloupka v Podyjí (3590);;
Chata Max (9390);725109971;
Chalupa k pronájmu (15958);+420774861500 | +420777536441;
DOMEČEK S vinným sklepem na Podluží (2597);724612861;
U Dvou javorů (6470);+420604231336;
Glamping Morava (nedaleko Dolní Moravy) (10084);739619641;
Chalupa k pronájmu (11450);775088131;
Maringotka - Azyl na kolečkách (18898);773180551;
Chata u Lipna (10339);606794444 | 728218512;
Chata pod kapličkou (10327);602126914;
Chalupa U Advokátů (2577);736256704;
Chalupy Trio Na výsluní (4388);605332179 | 604302893;
Chata Čečkovice 28 (16684);702204398;
Chalupa Herlíkovice - Bubákov (6033);;
U houbaře (2041);774722196;
Sruby u Železné růže (7406);+420603803623 | +420604182204;
Chatky (11544);+420723033140 | +420778222999;
Beskýdek III (15424);777141166 | 777141199;
Wellness Chalet de Glatz (15197);605979749;
Chata Adéla (673);775585105;
Šumavská stylová chalupa (10832);775550860;
Chata u Hřiště (14986);+420775951600 | +420604628294;
Domek v Moravském krasu (19866);736126010 | 604377798;
Chata Bohemika (18184);603220212 | 737202001;
Devátá Míle (16046);737753357;
Domek U Broučků (6699);602374678 | 734672882;
Medová chalupa (13037);608206409;
Chalupa u Zajíčků (18042);+420725026768;
Motýlek - Chata Dvojka (19705);+420604409379;
Chalupa Zlaté Heřmánky (18520);+420730803006;
Chalupa u Balatonu (7051);737319108;
Chata Bohouš (2876);728868556;
Horská chata Smrk (4430);737445879;
Chalupa Valda (19467);773187058;
Chalupa Máchalka (22115);607211273;
Chata Kněhyně (7398);+420737628215;
Ubytování Na Hájence (16364);721409974;
Zelená chalupa pod Klínovcem (21553);724170573;
Chalupa NA SKLEPĚ (10708);+420608081636;
Chalupa v Boci (14741);+421915304002;
Na Vlečce (1674);728019036;
STATEK VRANČ (3570);605845684;
Chalupa k pronájmu (5711);608375112;
Toulovcova chalupa (18634);734592933;
Chalupa pod Zámkem (430);607713548;
Chalupa k pronájmu (14430);792771429 | 602306613;
Wellness chalupa U kapličky (10085);+420608280128 | +420732906287;
Chata na točně (1692);603537711;
Chalupa Osmička (11364);602549249;
Chata k pronájmu (15951);773729031 | 730951252;
Chalupa U zvonice (556);604749871 | 603937045;
Chalupa u Mačkalů (3754);774291162 | 777646223;
Ubytování s vůní levanule (12642);602894509;
Chata Jeník (15981);777088160 | 776765746;
Maruška (7438);605784342;
Chata Pod Milíři (14417);722169115;
Chata u Čmeláka (2505);702062298;
Český ráj chalupa Alexandra (4205);602892594 | 607860117;
Relax Peřeje (12213);731582347;
Chalupa Helenka (21242);603172084 | 606776734;
Chata a chatička (12657);606275457;
Chalupa Romantika (9585);722512225;
Chalupa k pronájmu (10917);+420776080455 | +420776617467;
Na samotě u lesa (9305);724281228;
Cyklopenzion Šlapátko (941);604189412;
Chata Sára (219);777053756 | 604890821;
Hasičárna (14457);+420777256066;
House of Relax (13634);731640270;
Roubenky na Dupačce (13950);603704940 | 737713741;
Pohádka 57 (13442);605812297;
Chalupa k pronájmu (7190);725593133;
Chalupy Slunná (16448);+420777326004 | +420736538130;
Chalupa Řachanda (6022);608826480;
Ubytování u Jirků (10655);739725501;
Pohádková roubenka (6518);603504646 | 603575530;
Domeček Valerie (14746);+420606901295;
Chata Azzy (5963);731303595 | 739697283;
Chata Hrabovka (17341);+421907547592 | +421908921723;
Chalupa k pronájmu (14117);776562109 | 608401918;
Chaloupka u Vejvodů (3232);776260658;
Chalupa u Jakuba (11469);777615970;
Chalupa Pod Zámečkem (10318);774434501 | 775154545;
Chata Koryška (16311);737426006;
Teepee Bílá laň (21464);773475758;
Ringelův statek (8519);+420773263623;
U nás v Bavořích (13185);720143214;
Chalupa Volkov (2434);;
Apartmany Slavkovice - Lipno (13656);774001919;
Chalupa Maletínka (2641);776099956 | 777887574;
Chalupa Didule s finskou saunou (11050);608241003;
Chalupa pod Skalkou (21143);605069179;
Stodola 63 (17968);608557698 | 774955432;
Chaloupka Větrník (7798);727935015 | 725704770;
Chata u lanovky Pustevny (21290);775357359;
Chata Štěpánka (11116);602296262;
Domek v Třeboni (18878);+420724676966;
Wellness srub MELTONI (19766);733354831 | 737546083;
Spaní v ráji (13514);731904730;
Samota U veverek (17095);602211002;
Chata k pronájmu (14443);731169995;
Chalupa u Michálků (8087);608502272 | 776620428;
Penzion Nad jezerem (4471);728309565;
Chalupa U Pohanků (17419);+420603182010;
Chalupa BÍLÝ POTOK (1406);724917887;
Chata k pronájmu (2966);603499984 | 737454189;
U Černých ovcí (8509);605114504 | 608888658;
Samota Pod trnků (18928);+420775100193;
Na roubence (5728);739261086 | 605354235;
Chata Petra (12965);775906474 | 776590037;
Chata s kachlovými kamny (18515);774518602 | 603503848;
Chaloupka (9625);777080540 | 723339768;
Chalupa Pod kopcem (21121);608860155 | 608534620;
Chalupa u jezu Jezinka (8106);+420604556097 | +420736422590;
Chalupa Eden (17552);775370535;
Chata Mosty (15498);739599529 | 773747491;
Vila Republika (12479);604686839;
Home Dalov (7590);773560086;
Chalupa u Slavíků (5452);777317824 | 603261520;
Sněžník Basecamp (5949);728334590 | 777642093;
Chaloupka pod Kančí stezkou (5637);+420725366924;
Chata U Bukovky (15874);+420601570542;
Dřevěnka Pod strání (21848);731068281;
Chalupa na horské louce (12418);739296971;
Ta Chata (19281);777143195;
Chalet Paseka (19418);721738907;
Vila Betula (14977);734867242 | 603841162;
Apartmánový dům Mezidomí (5788);+420603428883 | +420723177440;
Chata Mája (10517);+420604501901;
Chalupa U Studny (19990);603227979 | 603175456;
Chata na břehu Bukovin (16886);739106460;
APARDO - Chata č.1 (3845);602136439;
Chalupa Česlava (7494);724690731;
Chalupa U skály (4375);608746442;
Hausbót Bludný Holaňďan (5879);733534909;
Klidná lokalita Na kraji lesa (16781);777339311;
Chata u rybníka Klikáč (9649);777936599;
Chata Lucina (8798);728264662 | 601542110;
Bouda na potoce (6412);720311977;
Chaloupka pod Hádkem (21129);724340125;
Chalupa u skiareálu Studenov (5314);739212596;
Chalupa pod hvězdami (14863);739017134;
Srub Mendryka (16076);778090190;
Chalupa Rudoltice (16658);777740300 | 777740310;
Roubenka U Babi (241);735170411;
Villa u zámku (16977);+420775201718;
Chata na Soláni (18004);604238546 | 731167777;
Chalupa Pod lesem (6178);604944739;
Domeček v Podhůří (14196);733525151;
Chalupa Matej (18995);+421915787641;
Kadovská chalupa (19497);725511797;
Chalupa k pronájmu (5190);+420731064609;
Ubytování v Moravském krasu (12675);724290833;
Chalupa ONLY (12063);777816600;
Horská roubenka Kralický Sněžník (4158);608828900;
Chaloupka na Malé Straně (16346);607238260;
Vila Malenovice (19664);602420573 | 603785858;
Ubytování u Pátků (9265);774243085 | 338333921;
Chalupa u sv. Františka (21755);605941667;
Ubytování U Václava (5675);603386908 | 739166953;
Olšanka (21975);723229817;
Pension Paulů (16532);;
Chaloupka (8289);608502436;
Chalupa k pronájmu (12252);603816249;
Vila Liduška (15181);+420777223406 | +420608215181;
Chalupa k pronájmu (1910);608375112;
Chata Verda (1783);603341751;
Domek pod Ještědem (12190);724052701;
Chata u Lužnice (9997);724501252 | 774030782;
Pronájem chalupy Boleradice (2819);724445956 | 733159170;
Chalupa Bernstein (5702);731609758 | 734355492;
Chata Roda s vnitřní saunou (19455);+420724943253;
Vila Dvorečná (16444);777121087 | 721514748;
Chalupamartin (2688);732583383;
Ubytování Pálava (16011);777949260;
Roubenka (5193);773455444;
Chata Čachrovka (21142);605125169;
Chata U Lípy (15620);724034808;
Chalupa u Branovského přívozu (21757);603279820;
Chata Stará Brusírna (6524);602400709;
Chata Štít (12562);603819896;
Chata Šťastná sedmička (6);+420776555012 | +420607631383;
Chaty u Lipna (9725);777563193;
Ubytování Újezdec u Prachatic (1736);+420733361802 | +420776767152;
Chalupa Rohelka (1729);733765249;
Pronájem chaty (5218);723617539;
Paprsek - Chalupa V Medvědí rokli - Bärengraben (13463);+420732779988 | +420603836315;
Chata k pronájmu (14433);603924113 | 730156606;
Chata Kopaninská pastvina (15039);+420605716070 | +420723710425;
Roubenice (15186);+420776770101;
Roubenka Ondřejník (17057);720964798 | 608616685;
Chalupa u Máry (6586);+420604923191;
Vila Berg (1755);774483348 | 728550145;
Chaty Hrubý - Jeseníky (5304);733584138;
Chata Dobčice (19710);777157617;
Srub Čelina (10373);739114500;
Chalupa se zahradou Plav (15147);606804483;
Chalupa U Pastvišť (19266);720761642;
Chalupa Oliva (9814);+421905940833 | +421905208967;
Domeček u Bidlouše (18875);776788867;
Chalupa Větrov (7087);353618464 | 774273382;
Chalupa u Rézy (10076);+420730597043;
Penzion víno sklep U Palečků (2121);+420731475822 | +420721815770;
Chalupa v osadě Vranice (6377);737856740;
DeadFox (12321);+420777290260 | +420777290240;
Chalupa U Martina (2420);777290107;
Villa Vykmanov (11879);604791297;
Chata Styl (11207);777789898 | 777789899;
Chalupa U Ponděldů (15506);774594073;
Chata ALBA (3893);777104618 | 777159333;
Chata Skalička (15896);774422029 | 774422030;
Chata Moel (15613);608318262;
Samota v Kolnách (5956);724533656 | 606600266;
Chalupa U potůčku (6507);774240466;
Glamping Na Podlípí (21821);603998392 | 731024817;
Chaloupka U Soviček (6755);736783389 | 725986616;
Roubenka Bartošovice (11286);722965608;
Chata Kunžak (18551);778517979;
Koliba (19138);+421904987777;
Roubenky Kraličák (8287);608883805 | 607106439;
Roubenka (7551);721464893;
Apartmán (10694);603885949 | 604201887;
Chata Kosová (13274);608540768 | 608658288;
Chalupa Silverado (834);608056567 | 774056567;
Chalupa Kraličák (5560);606663766 | 608510751;
Chalupa Krátká 17 (3745);737268008;
Zrub Poľana - Liptovská Mara (17793);+421949791277;
Ubytování Nítovice (3597);739599380;
Chaloupka Pod kopcem (2684);739361277 | 775217718;
Chata Miraj (17914);606666292 | 602408354;
Jeníkova chalupa (18120);725838344 | 732175263;
Chata k pronájmu (7999);602730021;
Chalupa k pronájmu (4603);731612521 | 731612520;
Ubytování Ema (10892);;
Chalupa Romana (21650);705122651 | 705100895;
Horská chata U Špičáku (21953);736488155 | 602758895;
Chalupa U Potoka (14106);777879599 | 775371581;
Mobilheim Výr (19671);776702418;
U Černocha (16471);732962712;
Chalupa k pronájmu (12545);+420605493228;
Chata na Orlíku - Jetětické Samoty (2769);723033307;
Šumperák u řeky (21452);739222997 | 603205240;
Chalupa Pod Lípou (18739);733189060;
Mobilní dům (6895);774552297 | 734757057;
Chata k pronájmu (3322);777035368;
Jesenický domeček (474);602704695;
Jedna Chalupa (12180);723453018 | 728863611;
KOOLNA pod kopcem (19883);+420608062785;
Chata Buřany (9329);736514936;
Chalupa u rybníčku (17410);605460199 | 605484101;
Chata Kamínek (17932);777656718;
Sudetský grunt (7884);775440768;
Chalupa Pelechy (19921);606852295;
FÁFOVA BOUDA (9691);728698647;
U Čerta (14476);775377465;
Důl Obecnice (21645);721803648 | 606856019;
Chata pod Jasanem (1437);739008684;
Prázdninový dům (2017);777777463 | 777777464;
Rodinný domek v centru (16086);735129776 | 734656147;
Chalupa Cihoffka (18246);775620032 | 771274112;
Chata k pronájmu (4282);604459567;
Chata Tři smrčky (4791);608888779;
Sruby Haida (21402);734862598 | 604888050;
